postal_code,name,municipality,prefecture,periphery,type
30017,ΝΕΟ ΧΑΛΚΙΟΠΟΥΛΟ,ΙΝΑΧΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30019,ΚΑΝΔΗΛΑ,ΑΛΥΖΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30019,ΚΑΝΔΗΛΑ,ΑΛΥΖΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30019,ΚΑΝΔΗΛΑ,ΑΛΥΖΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30020,ΑΝΤΙΡΡΙΟ,ΑΝΤΙΡΡΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30021,ΑΝΩ ΑΓΙΟΣ ΒΛΑΣΙΟΣ,ΠΑΡΑΚΑΜΠΥΛΙΩΝ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30022,ΠΛΑΤΑΝΟΣ,ΠΛΑΤΑΝΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30023,ΑΝΩ ΧΩΡΑ,ΑΠΟΔΟΤΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30027,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,ΑΓΡΙΝΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
30131,ΑΓΡΙΝΙΟ,ΑΓΡΙΝΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30132,ΑΓΡΙΝΙΟ,ΑΓΡΙΝΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30133,ΑΓΡΙΝΙΟ,ΑΓΡΙΝΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30150,ΛΕΠΕΝΟΥ,ΣΤΡΑΤΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
30200,ΜΕΣΟΛΟΓΓΙ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
30200,ΜΕΣΟΛΟΓΓΙ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
30200,ΜΕΣΟΛΟΓΓΙ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
30200,ΜΕΣΟΛΟΓΓΙ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
30200,ΜΕΣΟΛΟΓΓΙ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
30300,ΝΑΥΠΑΚΤΟΣ,ΝΑΥΠΑΚΤΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30400,ΑΙΤΩΛΙΚΟ,ΑΙΤΩΛΙΚΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30500,ΑΜΦΙΛΟΧΙΑ,ΑΜΦΙΛΟΧΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
30500,ΑΜΦΙΛΟΧΙΑ,ΑΜΦΙΛΟΧΙΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
31080,ΚΑΡΥΑ,ΚΑΡΥΑΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
31082,ΒΑΣΙΛΙΚΗ,ΑΠΟΛΛΩΝΙΩΝ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
31084,ΚΑΤΩΜΕΡΙ,ΜΕΓΑΝΗΣΙΟΥ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΟΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΝΟΜΟΥ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΟΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΝΟΜΟΥ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΟΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΝΟΜΟΥ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΟΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΝΟΜΟΥ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΟΣ,ΛΕΥΚΑΔΟΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΝΟΜΟΥ
32001,ΑΛΙΑΡΤΟΣ,ΑΛΙΑΡΤΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32003,ΠΑΡΑΛΙΑ ΔΙΣΤΟΜΟΥ,ΔΙΣΤΟΜΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,
32004,ΑΡΑΧΟΒΑ,ΑΡΑΧΟΒΗΣ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32005,ΔΙΣΤΟΜΟ,ΔΙΣΤΟΜΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32006,ΚΥΡΙΑΚΙ,ΚΥΡΙΑΚΙΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
32009,ΣΧΗΜΑΤΑΡΙ,ΣΧΗΜΑΤΑΡΙΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32131,ΛΙΒΑΔΕΙΑ,ΛΕΒΑΔΕΩΝ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
32150,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ,ΚΟΡΩΝΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32200,ΘΗΒΑ,ΘΗΒΑΙΩΝ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
32300,ΟΡΧΟΜΕΝΟΣ,ΟΡΧΟΜΕΝΟΥ,ΒΟΙΩΤΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33053,ΛΙΔΟΡΙΚΙ,ΛΙΔΟΡΙΚΙΟΥ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33054,ΔΕΛΦΟΙ,ΔΕΛΦΩΝ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33056,ΕΥΠΑΛΙΟ,ΕΥΠΑΛΙΟΥ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33057,ΓΡΑΒΙΑ,ΓΡΑΒΙΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33058,ΕΡΑΤΕΙΝΗ,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33058,ΕΡΑΤΕΙΝΗ,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33058,ΕΡΑΤΕΙΝΗ,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33058,ΕΡΑΤΕΙΝΗ,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33058,ΕΡΑΤΕΙΝΗ,ΤΟΛΟΦΩΝΟΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33100,ΑΜΦΙΣΣΑ,ΑΜΦΙΣΣΗΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
33200,ΙΤΕΑ,ΙΤΕΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33200,ΙΤΕΑ,ΙΤΕΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33200,ΙΤΕΑ,ΙΤΕΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33200,ΙΤΕΑ,ΙΤΕΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
33200,ΙΤΕΑ,ΙΤΕΑΣ,ΦΩΚΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34001,ΚΑΡΥΣΤΟΣ,ΚΑΡΥΣΤΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34001,ΚΑΡΥΣΤΟΣ,ΚΑΡΥΣΤΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34002,ΒΑΣΙΛΙΚΟ,ΛΗΛΑΝΤΙΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34003,ΚΥΜΗ,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34003,ΚΥΜΗ,ΚΥΜΗΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34004,ΜΑΝΤΟΥΔΙ,ΚΗΡΕΩΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34005,ΛΙΜΝΗ,ΕΛΥΜΝΙΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34006,ΑΜΑΡΥΝΘΟΣ,ΑΜΑΡΥΝΘΙΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34007,ΣΚΥΡΟΣ,ΣΚΥΡΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34008,ΕΡΕΤΡΙΑ,ΕΡΕΤΡΙΑΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34008,ΕΡΕΤΡΙΑ,ΕΡΕΤΡΙΑΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34009,ΑΥΛΩΝΑΡΙ,ΑΥΛΩΝΟΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34013,ΜΑΡΜΑΡΙ,ΜΑΡΜΑΡΙΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34013,ΜΑΡΜΑΡΙ,ΜΑΡΜΑΡΙΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34013,ΜΑΡΜΑΡΙ,ΜΑΡΜΑΡΙΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34013,ΜΑΡΜΑΡΙ,ΜΑΡΜΑΡΙΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34015,ΝΕΑ ΣΤΥΡΑ,ΣΤΥΡΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
34015,ΝΕΑ ΣΤΥΡΑ,ΣΤΥΡΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
34015,ΝΕΑ ΣΤΥΡΑ,ΣΤΥΡΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
34015,ΝΕΑ ΣΤΥΡΑ,ΣΤΥΡΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
34131,ΧΑΛΚΙΔΑ,ΧΑΛΚΙΔΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
34132,ΧΑΛΚΙΔΑ,ΧΑΛΚΙΔΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
34133,ΧΑΛΚΙΔΑ,ΧΑΛΚΙΔΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
34150,ΔΡΟΣΙΑ,ΑΝΘΗΔΩΝΟΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34150,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΛΗΛΑΝΤΙΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
34150,ΔΡΟΣΙΑ,ΑΝΘΗΔΩΝΟΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34150,ΔΡΟΣΙΑ,ΑΝΘΗΔΩΝΟΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34200,ΙΣΤΙΑΙΑ,ΙΣΤΙΑΙΑΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34200,ΙΣΤΙΑΙΑ,ΙΣΤΙΑΙΑΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34300,ΛΟΥΤΡΑ ΑΙΔΗΨΟΥ,ΑΙΔΗΨΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34300,ΛΟΥΤΡΑ ΑΙΔΗΨΟΥ,ΑΙΔΗΨΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34300,ΛΟΥΤΡΑ ΑΙΔΗΨΟΥ,ΑΙΔΗΨΟΥ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34400,ΨΑΧΝΑ,ΜΕΣΣΑΠΙΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34500,ΑΛΙΒΕΡΙ,ΤΑΜΥΝΕΩΝ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
34600,ΝΕΑ ΑΡΤΑΚΗ,ΝΕΑΣ ΑΡΤΑΚΗΣ,ΕΥΒΟΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35001,ΜΑΛΕΣΙΝΑ,ΜΑΛΕΣΙΝΗΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35001,ΜΑΛΕΣΙΝΑ,ΜΑΛΕΣΙΝΗΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35002,ΑΜΦΙΚΛΕΙΑ,ΑΜΦΙΚΛΕΙΑΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35003,ΣΠΕΡΧΕΙΑΔΑ,ΣΠΕΡΧΕΙΑΔΟΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35006,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35008,ΚΑΜΕΝΑ ΒΟΥΡΛΑ,ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35009,ΜΩΛΟΣ,ΜΩΛΟΥ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35010,ΔΟΜΟΚΟΣ,ΔΟΜΟΚΟΥ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35011,ΜΑΚΡΑΚΩΜΗ,ΜΑΚΡΑΚΩΜΗΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35015,ΚΑΤΩ ΤΙΘΟΡΕΑ,ΤΙΘΟΡΕΑΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35017,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΤΥΜΦΡΗΣΤΟΥ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35131,ΛΑΜΙΑ,ΛΑΜΙΕΩΝ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
35132,ΛΑΜΙΑ,ΛΑΜΙΕΩΝ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
35133,ΛΑΜΙΑ,ΛΑΜΙΕΩΝ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
35150,ΣΤΑΥΡΟΣ,ΛΑΜΙΕΩΝ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
35200,ΑΤΑΛΑΝΤΗ,ΑΤΑΛΑΝΤΗΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
35300,ΣΤΥΛΙΔΑ,ΣΤΥΛΙΔΟΣ,ΦΘΙΩΤΙΔΟΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
36071,ΔΥΤΙΚΗ ΦΡΑΓΚΙΣΤΑ,ΦΡΑΓΚΙΣΤΑΣ,ΕΥΡΥΤΑΝΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
36072,ΓΡΑΝΙΤΣΑ,ΑΠΕΡΑΝΤΙΩΝ,ΕΥΡΥΤΑΝΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
36073,ΑΓΡΑΦΑ,ΑΓΡΑΦΩΝ,ΕΥΡΥΤΑΝΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
